Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.489051586948335 s
Iteration 1: 43.744594673626125 s
Iteration 2: 43.242617134936154 s
Iteration 3: 42.834013279527426 s
Iteration 4: 43.74311357270926 s
Iteration 5: 45.10925108008087 s
Iteration 6: 44.747474202886224 s
Iteration 7: 44.859998990781605 s
Iteration 8: 45.17933433968574 s
Iteration 9: 45.58530325535685 s
Iteration 10: 46.10273837670684 s
Iteration 11: 45.89619414880872 s
Iteration 12: 46.525810554623604 s
Iteration 13: 47.17153487820178 s
Iteration 14: 46.705085787922144 s
Iteration 15: 47.08053665328771 s
Iteration 16: 47.70349453762174 s
Iteration 17: 47.916227233596146 s
Iteration 18: 48.06750420667231 s
Iteration 19: 49.25156270340085 s
Iteration 20: 48.76043120678514 s
Iteration 21: 49.53884133696556 s
Iteration 22: 48.92846352607012 s
Iteration 23: 50.43488336447626 s
Iteration 24: 50.75888556800783 s
Iteration 25: 50.74272373504937 s
Iteration 26: 50.479501911439 s
Iteration 27: 52.087771262042224 s
Iteration 28: 51.066450650803745 s
Iteration 29: 52.07342169247568 s
Iteration 30: 52.45774505008012 s
Iteration 31: 52.66924398392439 s
Iteration 32: 52.713316584937274 s
Iteration 33: 53.10437162965536 s
Iteration 34: 53.25135676469654 s
Iteration 35: 53.619173957034945 s
Iteration 36: 54.45199900493026 s
Iteration 37: 55.01827940251678 s
Iteration 38: 54.74649468623102 s
Iteration 39: 55.38374431990087 s
Iteration 40: 55.70077834185213 s
Iteration 41: 56.54927939828485 s
Iteration 42: 56.11950343940407 s
Iteration 43: 56.84096486214548 s
Iteration 44: 57.98388197552413 s
Iteration 45: 56.87478145584464 s
Iteration 46: 57.39766074437648 s
Iteration 47: 56.936099300161004 s
Iteration 48: 58.381454293616116 s
Iteration 49: 58.85293890349567 s
Iteration 50: 58.62668196577579 s
Iteration 51: 58.89474837295711 s
Iteration 52: 58.931281231343746 s
Iteration 53: 60.86960383877158 s
Iteration 54: 59.710406478494406 s
Iteration 55: 60.62966864090413 s
Iteration 56: 61.23509132862091 s
Iteration 57: 60.76092945411801 s
Iteration 58: 61.12390097323805 s
Iteration 59: 62.11190887913108 s
