Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.36755687370896 s
Iteration 1: 41.277529831044376 s
Iteration 2: 42.07609489932656 s
Iteration 3: 41.856914916075766 s
Iteration 4: 43.247840887866914 s
Iteration 5: 42.737236458808184 s
Iteration 6: 42.9117554044351 s
Iteration 7: 42.907772365026176 s
Iteration 8: 43.96785762626678 s
Iteration 9: 43.737498538568616 s
Iteration 10: 44.95227767620236 s
Iteration 11: 44.29642390459776 s
Iteration 12: 44.96966041717678 s
Iteration 13: 45.93267814069986 s
Iteration 14: 45.746131129562855 s
Iteration 15: 45.795873577706516 s
Iteration 16: 46.755074742250144 s
Iteration 17: 46.88370100595057 s
Iteration 18: 46.633471792563796 s
Iteration 19: 47.33653706032783 s
Iteration 20: 47.106914774514735 s
Iteration 21: 47.70099312718958 s
Iteration 22: 48.13792204298079 s
Iteration 23: 48.0696604270488 s
Iteration 24: 48.894841220229864 s
Iteration 25: 48.73636528942734 s
Iteration 26: 49.257158293388784 s
Iteration 27: 50.25237135402858 s
Iteration 28: 49.882709208875895 s
Iteration 29: 50.29611641727388 s
Iteration 30: 50.79861908406019 s
Iteration 31: 51.13366239797324 s
Iteration 32: 51.56499264668673 s
Iteration 33: 52.68942859303206 s
Iteration 34: 52.007419096305966 s
Iteration 35: 52.68168599251658 s
Iteration 36: 53.73172547761351 s
Iteration 37: 53.181144919246435 s
Iteration 38: 53.21876731701195 s
Iteration 39: 53.73800770286471 s
Iteration 40: 53.96427332330495 s
Iteration 41: 54.60814421437681 s
Iteration 42: 55.192485871724784 s
Iteration 43: 56.17025027517229 s
Iteration 44: 55.713527333922684 s
Iteration 45: 56.04826366622001 s
Iteration 46: 55.93907328508794 s
Iteration 47: 56.227884707041085 s
Iteration 48: 56.62139908131212 s
Iteration 49: 57.18924076203257 s
Iteration 50: 57.3987299464643 s
Iteration 51: 57.8371093319729 s
Iteration 52: 58.50729907210916 s
Iteration 53: 58.6893942207098 s
Iteration 54: 59.538930183276534 s
Iteration 55: 58.771154871210456 s
Iteration 56: 58.97230225242674 s
Iteration 57: 59.308619261719286 s
Iteration 58: 60.22406980022788 s
Iteration 59: 60.3382802028209 s
