Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.472135855816305 s
Iteration 1: 42.87692890595645 s
Iteration 2: 41.45190927013755 s
Iteration 3: 42.74477351177484 s
Iteration 4: 41.69614946655929 s
Iteration 5: 42.3728167200461 s
Iteration 6: 42.47235265467316 s
Iteration 7: 43.300034143961966 s
Iteration 8: 43.60815210547298 s
Iteration 9: 44.41028956416994 s
Iteration 10: 44.27835147827864 s
Iteration 11: 44.71048031654209 s
Iteration 12: 44.87751752138138 s
Iteration 13: 45.19875612296164 s
Iteration 14: 45.67242101114243 s
Iteration 15: 45.92674890346825 s
Iteration 16: 46.9094630042091 s
Iteration 17: 46.66374111454934 s
Iteration 18: 47.194773910567164 s
Iteration 19: 46.968636121600866 s
Iteration 20: 47.84749369043857 s
Iteration 21: 47.81688613258302 s
Iteration 22: 48.20210246182978 s
Iteration 23: 48.527050017379224 s
Iteration 24: 48.9828070839867 s
Iteration 25: 49.22967741172761 s
Iteration 26: 49.99829968623817 s
Iteration 27: 49.85251264460385 s
Iteration 28: 50.31156219635159 s
Iteration 29: 50.904937447980046 s
Iteration 30: 51.08346408884972 s
Iteration 31: 51.426393748261034 s
Iteration 32: 51.536288199946284 s
Iteration 33: 52.12554402463138 s
Iteration 34: 52.19220627006143 s
Iteration 35: 52.70415882393718 s
Iteration 36: 53.21412308141589 s
Iteration 37: 52.91597181465477 s
Iteration 38: 53.42229597270489 s
Iteration 39: 53.78150794748217 s
Iteration 40: 54.85115636140108 s
Iteration 41: 54.36604616045952 s
Iteration 42: 54.75723604764789 s
Iteration 43: 55.37401936389506 s
Iteration 44: 55.21777910459787 s
Iteration 45: 55.52913244906813 s
Iteration 46: 56.14785026758909 s
Iteration 47: 56.30105104576796 s
Iteration 48: 56.85489478241652 s
Iteration 49: 57.1936655966565 s
Iteration 50: 57.57601766940206 s
Iteration 51: 57.81964574381709 s
Iteration 52: 58.04981481190771 s
Iteration 53: 58.428481597453356 s
Iteration 54: 58.79611723776907 s
Iteration 55: 59.38810328952968 s
Iteration 56: 59.72902589570731 s
Iteration 57: 59.50716270133853 s
Iteration 58: 59.4968404378742 s
Iteration 59: 60.51585364341736 s
