Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.958478772081435 s
Iteration 1: 39.30778059363365 s
Iteration 2: 40.002668051980436 s
Iteration 3: 40.08270049095154 s
Iteration 4: 40.170784279704094 s
Iteration 5: 40.825256696902215 s
Iteration 6: 41.31787788774818 s
Iteration 7: 41.67160850018263 s
Iteration 8: 41.76907401718199 s
Iteration 9: 41.9718529637903 s
Iteration 10: 42.318450399674475 s
Iteration 11: 43.23311403486878 s
Iteration 12: 43.33953404054046 s
Iteration 13: 43.609060741961 s
Iteration 14: 43.85241316165775 s
Iteration 15: 43.88541802763939 s
Iteration 16: 44.18192194215953 s
Iteration 17: 45.06813061144203 s
Iteration 18: 45.007985319942236 s
Iteration 19: 45.3160401834175 s
Iteration 20: 45.484356318600476 s
Iteration 21: 45.94641290977597 s
Iteration 22: 46.26187273301184 s
Iteration 23: 47.300924520008266 s
Iteration 24: 46.9158446257934 s
Iteration 25: 47.54099272750318 s
Iteration 26: 48.009641530923545 s
Iteration 27: 47.879509466700256 s
Iteration 28: 48.54267631378025 s
Iteration 29: 48.43351391609758 s
Iteration 30: 49.160347453318536 s
Iteration 31: 49.341768997721374 s
Iteration 32: 49.31711505167186 s
Iteration 33: 50.344535464420915 s
Iteration 34: 50.53462444804609 s
Iteration 35: 50.81692953873426 s
Iteration 36: 50.96374077349901 s
Iteration 37: 51.42723293695599 s
Iteration 38: 51.423568695783615 s
Iteration 39: 51.73005564324558 s
Iteration 40: 51.95599670615047 s
Iteration 41: 52.70539750624448 s
Iteration 42: 53.06603009533137 s
Iteration 43: 53.7766372654587 s
Iteration 44: 53.72610731609166 s
Iteration 45: 54.097753829322755 s
Iteration 46: 54.31025036145002 s
Iteration 47: 54.63981958478689 s
Iteration 48: 54.683002315461636 s
Iteration 49: 55.634770061820745 s
Iteration 50: 55.77724628709257 s
Iteration 51: 56.60977134574205 s
Iteration 52: 56.21725561656058 s
Iteration 53: 56.68051942996681 s
Iteration 54: 56.86034290213138 s
Iteration 55: 57.37891688384116 s
Iteration 56: 57.61685646511614 s
Iteration 57: 58.6135474210605 s
Iteration 58: 58.42561448272318 s
Iteration 59: 58.61456888448447 s
