Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.64637018367648 s
Iteration 1: 40.09899285342544 s
Iteration 2: 40.299220194108784 s
Iteration 3: 40.74671316239983 s
Iteration 4: 41.14853817317635 s
Iteration 5: 41.159389114938676 s
Iteration 6: 41.89912508800626 s
Iteration 7: 42.74279083684087 s
Iteration 8: 42.31525532901287 s
Iteration 9: 42.76115130726248 s
Iteration 10: 43.19614223111421 s
Iteration 11: 43.623821422457695 s
Iteration 12: 43.438558178022504 s
Iteration 13: 44.05138813983649 s
Iteration 14: 44.32634824234992 s
Iteration 15: 44.89873450342566 s
Iteration 16: 45.35298292711377 s
Iteration 17: 45.42083000112325 s
Iteration 18: 45.72704543173313 s
Iteration 19: 46.98387893848121 s
Iteration 20: 46.39969318639487 s
Iteration 21: 47.21435143612325 s
Iteration 22: 46.92396427411586 s
Iteration 23: 47.51765259169042 s
Iteration 24: 48.09220421127975 s
Iteration 25: 48.18621734902263 s
Iteration 26: 49.04793466441333 s
Iteration 27: 48.44060753006488 s
Iteration 28: 49.236078212969005 s
Iteration 29: 49.06361597776413 s
Iteration 30: 49.791239531710744 s
Iteration 31: 50.078164278529584 s
Iteration 32: 50.441398608498275 s
Iteration 33: 50.65735361073166 s
Iteration 34: 50.75875414162874 s
Iteration 35: 51.17058230377734 s
Iteration 36: 51.60467069223523 s
Iteration 37: 52.08071772288531 s
Iteration 38: 52.423649023287 s
Iteration 39: 52.742835676297545 s
Iteration 40: 53.29192906245589 s
Iteration 41: 53.53446622751653 s
Iteration 42: 53.56702841259539 s
Iteration 43: 54.67525326553732 s
Iteration 44: 54.92692213784903 s
Iteration 45: 54.883194231428206 s
Iteration 46: 55.360023715533316 s
Iteration 47: 55.42055014427751 s
Iteration 48: 55.716226558201015 s
Iteration 49: 56.31923603732139 s
Iteration 50: 56.45482908561826 s
Iteration 51: 57.15878594573587 s
Iteration 52: 57.03899752907455 s
Iteration 53: 57.55692588444799 s
Iteration 54: 57.64002971723676 s
Iteration 55: 58.35663829371333 s
Iteration 56: 58.47329802531749 s
Iteration 57: 58.1874866457656 s
Iteration 58: 58.80367507506162 s
Iteration 59: 59.262069332413375 s
