Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.082361716777086 s
Iteration 1: 41.63429551757872 s
Iteration 2: 42.078410318121314 s
Iteration 3: 42.82508247438818 s
Iteration 4: 43.08508765604347 s
Iteration 5: 43.25745988544077 s
Iteration 6: 43.23389043658972 s
Iteration 7: 43.88753850013018 s
Iteration 8: 43.743880867026746 s
Iteration 9: 43.92526291683316 s
Iteration 10: 44.27917167916894 s
Iteration 11: 45.90584828238934 s
Iteration 12: 45.60778434947133 s
Iteration 13: 46.01617896184325 s
Iteration 14: 46.01340428646654 s
Iteration 15: 46.183725448325276 s
Iteration 16: 47.675008011981845 s
Iteration 17: 47.471877962350845 s
Iteration 18: 47.482408673502505 s
Iteration 19: 47.38809252344072 s
Iteration 20: 48.83353094942868 s
Iteration 21: 48.431134446524084 s
Iteration 22: 48.77468512579799 s
Iteration 23: 48.54766242299229 s
Iteration 24: 49.576595465652645 s
Iteration 25: 49.44411434605718 s
Iteration 26: 50.25695559568703 s
Iteration 27: 50.442353423684835 s
Iteration 28: 50.9892452955246 s
Iteration 29: 50.84769804868847 s
Iteration 30: 50.749438802711666 s
Iteration 31: 51.98670340329409 s
Iteration 32: 52.3174543697387 s
Iteration 33: 52.51239035371691 s
Iteration 34: 53.04385557770729 s
Iteration 35: 53.65923473145813 s
Iteration 36: 53.638686497695744 s
Iteration 37: 53.64878798648715 s
Iteration 38: 53.43269874434918 s
Iteration 39: 54.39828051067889 s
Iteration 40: 54.62132709380239 s
Iteration 41: 55.0043007042259 s
Iteration 42: 55.48281398229301 s
Iteration 43: 55.680083635263145 s
Iteration 44: 55.82583102397621 s
Iteration 45: 56.08701192587614 s
Iteration 46: 56.65899567306042 s
Iteration 47: 56.85307211894542 s
Iteration 48: 56.995559182949364 s
Iteration 49: 57.537547894753516 s
Iteration 50: 57.88125448767096 s
Iteration 51: 58.142867777496576 s
Iteration 52: 58.44575234595686 s
Iteration 53: 59.14338305965066 s
Iteration 54: 59.618807713501155 s
Iteration 55: 59.44294845405966 s
Iteration 56: 59.809950412251055 s
Iteration 57: 60.269140041433275 s
Iteration 58: 60.29347086139023 s
Iteration 59: 61.04751110263169 s
