Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.73675365652889 s
Iteration 1: 42.30347977951169 s
Iteration 2: 42.98651412688196 s
Iteration 3: 41.95987475384027 s
Iteration 4: 42.75825306866318 s
Iteration 5: 43.40571775380522 s
Iteration 6: 43.65485162101686 s
Iteration 7: 43.367435839027166 s
Iteration 8: 44.9307188373059 s
Iteration 9: 44.21175267919898 s
Iteration 10: 44.46090095676482 s
Iteration 11: 45.33261040691286 s
Iteration 12: 45.72965332120657 s
Iteration 13: 45.521298359148204 s
Iteration 14: 46.49581181630492 s
Iteration 15: 46.66574402246624 s
Iteration 16: 47.67049811966717 s
Iteration 17: 47.71283067017794 s
Iteration 18: 47.34330338798463 s
Iteration 19: 47.88158911559731 s
Iteration 20: 48.467847457155585 s
Iteration 21: 48.470045970752835 s
Iteration 22: 48.70903935935348 s
Iteration 23: 49.02133150398731 s
Iteration 24: 49.354930276051164 s
Iteration 25: 49.51573707908392 s
Iteration 26: 51.21637343708426 s
Iteration 27: 50.36411150731146 s
Iteration 28: 50.8081604456529 s
Iteration 29: 51.12739679403603 s
Iteration 30: 51.870230335742235 s
Iteration 31: 51.30969278141856 s
Iteration 32: 52.231437602080405 s
Iteration 33: 52.50622386112809 s
Iteration 34: 52.6574673904106 s
Iteration 35: 52.76956857647747 s
Iteration 36: 53.274380795657635 s
Iteration 37: 54.68673113454133 s
Iteration 38: 54.927919851616025 s
Iteration 39: 54.13346506468952 s
Iteration 40: 54.4835543083027 s
Iteration 41: 54.71027556899935 s
Iteration 42: 55.81811053585261 s
Iteration 43: 55.74778894241899 s
Iteration 44: 56.848364242352545 s
Iteration 45: 56.6475869808346 s
Iteration 46: 57.416468899697065 s
Iteration 47: 57.22387515474111 s
Iteration 48: 57.24603816866875 s
Iteration 49: 58.11281681153923 s
Iteration 50: 58.62189566530287 s
Iteration 51: 58.13830774277449 s
Iteration 52: 59.4360990524292 s
Iteration 53: 59.31964703928679 s
Iteration 54: 59.311920194886625 s
Iteration 55: 60.148281279951334 s
Iteration 56: 60.11427963525057 s
Iteration 57: 60.405749707482755 s
Iteration 58: 60.55055155418813 s
Iteration 59: 60.63804935105145 s
