Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.38163317088038 s
Iteration 1: 41.24603607598692 s
Iteration 2: 41.11818023584783 s
Iteration 3: 41.874670890159905 s
Iteration 4: 42.20571930333972 s
Iteration 5: 42.498612369410694 s
Iteration 6: 42.804599076509476 s
Iteration 7: 42.84563222154975 s
Iteration 8: 43.169500042684376 s
Iteration 9: 43.97094105742872 s
Iteration 10: 44.42791424784809 s
Iteration 11: 44.362461127340794 s
Iteration 12: 44.60378508642316 s
Iteration 13: 44.616424470208585 s
Iteration 14: 45.56453213188797 s
Iteration 15: 45.616200014948845 s
Iteration 16: 46.725566763430834 s
Iteration 17: 46.10497900098562 s
Iteration 18: 46.99334167782217 s
Iteration 19: 47.60299137979746 s
Iteration 20: 47.01153661310673 s
Iteration 21: 47.58034158591181 s
Iteration 22: 47.50272295065224 s
Iteration 23: 48.318294811062515 s
Iteration 24: 49.65673554781824 s
Iteration 25: 48.894303537905216 s
Iteration 26: 49.06838349625468 s
Iteration 27: 49.16189120989293 s
Iteration 28: 49.81354980636388 s
Iteration 29: 49.88257192168385 s
Iteration 30: 51.30057675205171 s
Iteration 31: 50.7240852098912 s
Iteration 32: 51.20695396605879 s
Iteration 33: 51.6146560581401 s
Iteration 34: 51.82758700288832 s
Iteration 35: 52.090625286102295 s
Iteration 36: 52.594630937092006 s
Iteration 37: 53.36272112466395 s
Iteration 38: 53.136831475421786 s
Iteration 39: 53.249582334421575 s
Iteration 40: 54.112555106170475 s
Iteration 41: 53.6610700506717 s
Iteration 42: 54.116007409989834 s
Iteration 43: 55.26576380524784 s
Iteration 44: 54.61191216483712 s
Iteration 45: 55.22871207725257 s
Iteration 46: 55.932245063595474 s
Iteration 47: 56.03285564109683 s
Iteration 48: 57.03744509164244 s
Iteration 49: 57.011493044905365 s
Iteration 50: 57.19850344583392 s
Iteration 51: 57.50637048948556 s
Iteration 52: 57.75493050739169 s
Iteration 53: 57.94999231863767 s
Iteration 54: 58.32172750495374 s
Iteration 55: 58.84855585359037 s
Iteration 56: 58.99065899197012 s
Iteration 57: 59.4685188094154 s
Iteration 58: 60.04362507164478 s
Iteration 59: 60.08685872890055 s
