Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.76082866452634 s
Iteration 1: 41.12181423883885 s
Iteration 2: 41.330716375261545 s
Iteration 3: 41.720807153731585 s
Iteration 4: 42.00391072500497 s
Iteration 5: 42.20251023955643 s
Iteration 6: 42.90776151511818 s
Iteration 7: 43.16700189281255 s
Iteration 8: 43.326571041718125 s
Iteration 9: 43.88343888986856 s
Iteration 10: 44.129311171360314 s
Iteration 11: 44.471740301698446 s
Iteration 12: 44.81328086834401 s
Iteration 13: 44.7811763882637 s
Iteration 14: 45.19019505381584 s
Iteration 15: 45.76401517819613 s
Iteration 16: 45.95959435775876 s
Iteration 17: 47.048762772232294 s
Iteration 18: 46.70107086468488 s
Iteration 19: 47.20258017349988 s
Iteration 20: 46.93908364325762 s
Iteration 21: 48.01592649053782 s
Iteration 22: 47.98125645238906 s
Iteration 23: 48.52609720360488 s
Iteration 24: 48.72967385780066 s
Iteration 25: 49.175589038059115 s
Iteration 26: 49.241406889632344 s
Iteration 27: 49.73667742218822 s
Iteration 28: 50.059609996154904 s
Iteration 29: 50.802767565473914 s
Iteration 30: 50.908283203840256 s
Iteration 31: 51.01953675597906 s
Iteration 32: 51.188324986957014 s
Iteration 33: 52.12903209589422 s
Iteration 34: 51.79762322548777 s
Iteration 35: 53.003809907473624 s
Iteration 36: 52.43107003159821 s
Iteration 37: 52.97514132782817 s
Iteration 38: 53.47910212725401 s
Iteration 39: 53.5264051835984 s
Iteration 40: 54.22880897670984 s
Iteration 41: 55.039420573972166 s
Iteration 42: 54.91302106715739 s
Iteration 43: 55.12097913771868 s
Iteration 44: 55.4094802737236 s
Iteration 45: 55.53507674578577 s
Iteration 46: 56.25995107460767 s
Iteration 47: 56.28916124533862 s
Iteration 48: 56.5613723564893 s
Iteration 49: 56.97527289483696 s
Iteration 50: 56.952513394877315 s
Iteration 51: 57.801122513599694 s
Iteration 52: 57.97102880757302 s
Iteration 53: 58.571250677108765 s
Iteration 54: 59.084936511702836 s
Iteration 55: 58.69245322141796 s
Iteration 56: 59.64858490880579 s
Iteration 57: 59.594956890679896 s
Iteration 58: 59.92344268783927 s
Iteration 59: 60.34211704879999 s
