cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-qsort1:cdataset-qsort-0005:,cbench-automotive-qsort1:cdataset-qsort-0009:,cbench-automotive-qsort1:cdataset-qsort-0013:,cbench-automotive-qsort1:cdataset-qsort-0017:,cbench-automotive-qsort1:cdataset-qsort-0020:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0005:corners,cbench-automotive-susan:image-pgm-0009:corners,cbench-automotive-susan:image-pgm-0013:corners,cbench-automotive-susan:image-pgm-0017:corners,cbench-automotive-susan:image-pgm-0020:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0005:edges,cbench-automotive-susan:image-pgm-0009:edges,cbench-automotive-susan:image-pgm-0013:edges,cbench-automotive-susan:image-pgm-0017:edges,cbench-automotive-susan:image-pgm-0020:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-automotive-susan:image-pgm-0005:smoothing,cbench-automotive-susan:image-pgm-0009:smoothing,cbench-automotive-susan:image-pgm-0013:smoothing,cbench-automotive-susan:image-pgm-0017:smoothing,cbench-automotive-susan:image-pgm-0020:smoothing,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-dijkstra:cdataset-dijkstra-0005:,cbench-network-dijkstra:cdataset-dijkstra-0009:,cbench-network-dijkstra:cdataset-dijkstra-0013:,cbench-network-patricia:cdataset-patricia-0001:,cbench-network-patricia:cdataset-patricia-0005:,cbench-network-patricia:cdataset-patricia-0009:,cbench-network-patricia:cdataset-patricia-0013:,cbench-network-patricia:cdataset-patricia-0017:,cbench-network-patricia:cdataset-patricia-0020:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-c:pcm-0005:,cbench-telecom-adpcm-c:pcm-0009:,cbench-telecom-adpcm-c:pcm-0013:,cbench-telecom-adpcm-c:pcm-0017:,cbench-telecom-adpcm-c:pcm-0020:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-adpcm-d:adpcm-0005:,cbench-telecom-adpcm-d:adpcm-0009:,cbench-telecom-adpcm-d:adpcm-0013:,cbench-telecom-adpcm-d:adpcm-0017:,cbench-telecom-adpcm-d:adpcm-0020:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-crc32:pcm-0005:,cbench-telecom-crc32:pcm-0009:,cbench-telecom-crc32:pcm-0013:,cbench-telecom-crc32:pcm-0017:,cbench-telecom-crc32:pcm-0020:,cbench-telecom-gsm:au-0001:,cbench-telecom-gsm:au-0005:,cbench-telecom-gsm:au-0009:,cbench-telecom-gsm:au-0013:,cbench-telecom-gsm:au-0017:,cbench-telecom-gsm:au-0020:
0.0679636,0.01970371568627451,0.012462893749999999,0.017950742222222222,0.01470630769230769,0.014075579136690648,0.02201753107344633,0.007703996116504854,0.015278703296703297,0.03063273,0.00201324797979798,0.00641837726523888,0.009729441687344912,0.016853067510548523,0.030546359999999998,0.09820817777777778,0.00905365603644647,0.019237395121951217,0.02815032394366197,0.08428276595744681,0.22474476470588234,0.43406770000000006,0.016330918032786884,0.07230445454545455,0.11909642424242424,8.103595459506034e-07,0.012165420731707316,0.12912623333333334,0.5623198571428571,6.722997856503908e-05,0.00030596000000000003,0.0013970877192982457,0.00683301186440678,0.03436959,0.11655175,0.0006560231319687136,0.005928833583208395,0.0007457035922512695,0.004813278999999999,0.004938225031605563,0.0076977650485436895,0.0004485742,0.003598846,0.0005136816137736092,0.0033260800000000004,0.003345635,0.0051305103896103895,0.0010633413189771199,0.008562682302771855,0.0012203954489544897,0.007879108695652174,0.007905922465208748,0.012160923780487805,0.011595835260115605,0.0928203488372093,0.013214498360655736,0.08093575510204082,0.08731891304347827,0.1289876
0.07104161818181819,0.019909039215686274,0.012326803125,0.01794125333333333,0.0145237326007326,0.01426244964028777,0.02251710169491525,0.007650417475728155,0.015355179487179486,0.03039015,0.002004788383838384,0.0064216309719934105,0.009777870967741934,0.016839708860759493,0.0305556,0.0981186,0.009007585421412301,0.019287439024390243,0.02809417605633803,0.08502734042553191,0.22430258823529411,0.4342928,0.016356659836065573,0.07226123636363636,0.1193620303030303,8.084770315892851e-07,0.012068789634146341,0.12918853333333333,0.5641638571428571,6.802930007257507e-05,0.0003100748,0.0014116365914786967,0.006775852542372882,0.03432064,0.1183109375,0.0006544574804459977,0.005937925037481259,0.000744481098363739,0.004810195000000001,0.00494387610619469,0.007698636893203883,0.0004491488,0.003592775,0.000513839265064885,0.003326483,0.003337441,0.005133497402597402,0.0010646874831763123,0.008514213219616205,0.001221629766297663,0.007875658102766797,0.00795217296222664,0.012109487804878048,0.011560800578034682,0.09319081395348837,0.013164429508196723,0.08068626530612245,0.08687428260869566,0.12889833333333334
0.06792774545454545,0.01976626960784314,0.012359659375,0.017949124444444447,0.015006641025641025,0.014246309352517986,0.02240191525423729,0.007741409708737865,0.015421150183150182,0.030467849999999998,0.0020213823232323232,0.00642338550247117,0.009721126550868486,0.016810675105485232,0.030632890000000003,0.09809291111111111,0.00899875854214123,0.019268517073170732,0.028240112676056337,0.08418708510638298,0.22355905882352942,0.4339881,0.016336651639344262,0.07232754545454545,0.11923336363636364,8.104444836918515e-07,0.012098518292682927,0.12981516666666665,0.5654147142857143,6.67892791439518e-05,0.0003085201,0.0013917142857142858,0.006738474576271186,0.034212349999999996,0.11815296875,0.0006559853553003827,0.005932880059970015,0.0007451498965582096,0.004807551,0.004972643489254109,0.007687566990291262,0.0004487292,0.003598862,0.0005136020814595914,0.003330133,0.003343289,0.005137096103896103,0.0010649512786002693,0.008546390191897655,0.0012228791512915128,0.007892213438735177,0.00792672365805169,0.01217540243902439,0.011488973988439307,0.09323495348837209,0.013093344262295081,0.08054565306122449,0.08706371739130435,0.12868636666666666
0.06728078181818181,0.019510107843137257,0.012516128125000001,0.017642533333333335,0.014841981684981683,0.014306474820143885,0.022233802259887005,0.00777099223300971,0.015324003663003663,0.03061705,0.002007089898989899,0.006422998352553542,0.009723191066997518,0.01692762025316456,0.03055757,0.09805195555555556,0.009002209567198178,0.019321902439024388,0.028093598591549297,0.08463823404255319,0.2235145294117647,0.4338381,0.0163547131147541,0.07183569090909091,0.11835296969696969,8.081801578494418e-07,0.012107664634146342,0.12878776666666666,0.5669617142857143,6.685216628128745e-05,0.0003096562,0.001392891156462585,0.006728152542372881,0.03437487,0.11768628125,0.0006560397736728241,0.005934550224887556,0.0007440571750987399,0.004815000000000001,0.004929901390644753,0.007711190291262136,0.000448531,0.0035888499999999998,0.0005140698959270204,0.003327296,0.0033383289999999997,0.005145063636363636,0.0010658952893674294,0.008528669509594883,0.0012176826568265683,0.00788608300395257,0.007899974155069583,0.012150963414634147,0.011545803468208092,0.09331653488372092,0.013082537704918034,0.08073544897959184,0.08629782608695652,0.1279802
0.06942474545454545,0.019615499999999998,0.012093728125,0.017760222222222222,0.014808278388278388,0.014288359712230215,0.02248502824858757,0.007768349514563107,0.015484260073260075,0.030558900000000003,0.0020221656565656567,0.006419453047775948,0.009767436724565757,0.016842725738396624,0.03057093,0.09810493333333334,0.009020922551252848,0.019298151219512196,0.028139704225352113,0.08462574468085106,0.22535523529411766,0.43408410000000003,0.016374401639344262,0.07229729090909091,0.11855324242424242,8.081721949361997e-07,0.01212948780487805,0.12905133333333332,0.5657641428571428,6.695218484700164e-05,0.0003079233,0.0014109709989258861,0.006805323728813559,0.03403041,0.1169465,0.0006536623398235979,0.005930064467766117,0.0007438670302802331,0.004813001,0.004942978508217446,0.007704935922330097,0.00045058990000000003,0.003588587,0.0005135909032506745,0.003331281,0.0033454649999999997,0.005131342857142857,0.001067884522207268,0.008512936034115138,0.0012205418204182042,0.007879403162055336,0.00796334791252485,0.01213058231707317,0.011609028901734104,0.09270925581395349,0.01306790819672131,0.08022706122448979,0.08727954347826088,0.1278662
0.07117083636363636,0.020023205882352943,0.01247748125,0.017560057777777777,0.014683362637362637,0.013956363309352517,0.02237124858757062,0.007663244660194175,0.015307923076923078,0.03072572,0.0020182651515151515,0.0064395288303130144,0.009727446650124068,0.01691692405063291,0.030593689999999996,0.09829944444444444,0.009000808656036446,0.019282829268292685,0.028288598591549297,0.08471812765957447,0.22477776470588237,0.43418640000000003,0.016386110655737706,0.07161505454545454,0.11886818181818182,8.086869258152544e-07,0.012088399390243903,0.1290623,0.563684,6.629178551536734e-05,0.0003060205,0.001408577157178661,0.006781245762711865,0.03391371,0.11807053125,0.000656296388750208,0.005927779610194903,0.0007451339100996802,0.004814051,0.004946369152970922,0.007693528155339806,0.0004485338,0.003595354,0.0005134399331877169,0.003332695,0.003338546,0.005132133766233766,0.0010654460296096904,0.008535914712153519,0.001221480319803198,0.00791503162055336,0.007922642147117296,0.012198689024390244,0.011590526011560695,0.09347176744186046,0.013078868852459017,0.08019657142857142,0.08631997826086957,0.1278847
0.06762992727272728,0.01990356862745098,0.012492353125,0.01765542222222222,0.014930553113553114,0.014361669064748202,0.022077502824858757,0.007642510679611651,0.015364018315018315,0.03037019,0.0020081070707070707,0.006452619439868204,0.00974910918114144,0.01686092405063291,0.03065967,0.09790442222222223,0.009033854214123007,0.01928080487804878,0.028197809859154925,0.08485689361702128,0.2256874705882353,0.43397220000000003,0.01639923360655738,0.071973,0.11920515151515151,8.248777743861666e-07,0.012120865853658536,0.12923500000000002,0.5627344285714285,6.701502135057132e-05,0.0003080587,0.001404170426065163,0.006781554237288135,0.03432202,0.11640190625,0.0006534052254950906,0.005944170914542728,0.0007463552755313146,0.004816361,0.004931139064475348,0.00769326213592233,0.00044956769999999997,0.003596741,0.000513689322883207,0.003324468,0.003338421,0.005149381818181818,0.0010677730820995962,0.008552251599147121,0.0012199415744157441,0.007881454545454546,0.007923477137176938,0.012137661585365854,0.011478884393063583,0.09282846511627907,0.013207419672131147,0.08088122448979591,0.08726878260869564,0.12911073333333334
0.06802001818181819,0.01954874019607843,0.012366596875,0.01786897777777778,0.014840608058608058,0.014077305755395684,0.02245174011299435,0.007700963106796117,0.015294677655677656,0.030638830000000002,0.0020203782828282827,0.00642754859967051,0.009747553349875931,0.01683421518987342,0.03057154,0.09814537777777778,0.009014496583143508,0.019280346341463413,0.028119154929577464,0.0847801914893617,0.22493552941176473,0.4342426,0.01643080737704918,0.07184918181818181,0.11941566666666666,8.132939815689186e-07,0.012104323170731707,0.12958260000000002,0.5642435714285714,6.726336309473578e-05,0.0003078074,0.0013905760830648047,0.006737383050847458,0.0340672,0.11824171875,0.0006541812281577634,0.005946046476761619,0.0007451064510062065,0.004815283,0.004940901390644754,0.007695071844660195,0.0004497573,0.0035938439999999997,0.0005137781061287421,0.00332659,0.0033357169999999998,0.005129687012987013,0.0010668115746971735,0.00854067803837953,0.0012168800738007381,0.007880654150197628,0.007914057654075546,0.012133378048780487,0.01159970809248555,0.09257555813953489,0.013160190163934425,0.0808900612244898,0.08641286956521739,0.128134
0.07184218181818182,0.019909475490196078,0.01214766875,0.017675986666666667,0.015016384615384614,0.014150856115107913,0.022426802259887007,0.007728629126213592,0.015262186813186814,0.03063812,0.0019999580808080807,0.006412487644151565,0.009716052109181141,0.016884696202531645,0.03066385,0.09806428888888889,0.00905135535307517,0.019242443902439024,0.028132767605633803,0.08487393617021277,0.22515876470588236,0.4335566,0.016352254098360657,0.07161492727272727,0.11929818181818182,8.121215957269782e-07,0.012132240853658537,0.1290279,0.5647851428571429,6.810140255531739e-05,0.000307443,0.0014082423916935195,0.006765767796610169,0.03428208,0.11833103125,0.0006547485438508903,0.005944142428785607,0.0007463650554824149,0.004818023,0.004945661188369153,0.007702417475728155,0.00044909169999999995,0.003608424,0.0005134327380187588,0.003326555,0.0033476219999999998,0.005124137662337662,0.0010667065948855988,0.008506840085287846,0.0012191469864698647,0.007877409090909091,0.007922980119284294,0.012156384146341462,0.01147678612716763,0.09304555813953488,0.013082275409836065,0.08243536734693878,0.08680567391304347,0.12798876666666667
0.07102012727272727,0.019728485294117647,0.012201825,0.017855671111111113,0.014796908424908425,0.01423180215827338,0.022248502824858758,0.007799085436893205,0.015475710622710623,0.030821070000000002,0.0020006904040404043,0.006416189456342669,0.00972220347394541,0.016840185654008438,0.03066149,0.09816155555555556,0.009004571753986333,0.01928508780487805,0.028172753521126758,0.08462327659574469,0.22422117647058823,0.43282040000000005,0.016383946721311476,0.07218681818181819,0.11933227272727273,8.111950393092274e-07,0.012081259146341464,0.12926336666666666,0.5649938571428571,6.661295549291971e-05,0.0003089576,0.0013973340494092374,0.006788576271186441,0.03450638,0.11785759375,0.000656984190381095,0.0059324002998500745,0.0007439463983449314,0.0048139260000000005,0.004937979772439949,0.007704291262135922,0.00044991320000000004,0.0035871400000000004,0.0005150740074521393,0.003337032,0.003340915,0.005141177922077922,0.001066470794078062,0.008517422174840085,0.0012181909594095942,0.007895624505928853,0.007953453280318093,0.012144975609756097,0.011590505780346821,0.09241960465116279,0.01318275737704918,0.08072120408163265,0.08641004347826087,0.12920389999999998
